"","lcgzipn","lcggeoxn2","lcggeoyn2","school_name","year","enrnumtot","xdbn","school_status"
"4777",10023,-73.9800644,40.7737389,"MARTIN LUTHER KING, JR",2009,NA,"",0
"4778",10023,-73.9800644,40.7737389,"MARTIN LUTHER KING, JR",2010,NA,"",0
"4779",10023,-73.9800644,40.7737389,"MARTIN LUTHER KING, JR",2011,NA,"",0
"4780",10023,-73.9800644,40.7737389,"MARTIN LUTHER KING, JR",2012,NA,"",0
"4781",11427,-73.7387,40.73312,"MARTIN VAN BUREN HIGH SCHOOL",1996,2718,"26Q435",1
"4782",11427,-73.7387,40.73312,"MARTIN VAN BUREN HIGH SCHOOL",1997,2678,"26Q435",1
"4783",11427,-73.7387,40.73312,"MARTIN VAN BUREN HIGH SCHOOL",1998,2644,"26Q435",1
"4784",11427,-73.7387,40.73312,"MARTIN VAN BUREN HIGH SCHOOL",1999,2646,"26Q435",1
"4785",11427,-73.7387,40.73312,"MARTIN VAN BUREN HIGH SCHOOL",2000,2617,"26Q435",1
"4786",11427,-73.7387,40.73312,"MARTIN VAN BUREN HIGH SCHOOL",2001,2705,"26Q435",1
"4787",11427,-73.7387,40.73312,"MARTIN VAN BUREN HIGH SCHOOL",2002,2783,"26Q435",1
"4788",11427,-73.7387,40.73312,"MARTIN VAN BUREN HIGH SCHOOL",2003,2965,"26Q435",1
"4789",11427,-73.7387,40.73312,"MARTIN VAN BUREN HIGH SCHOOL",2004,3230,"26Q435",1
"4790",11427,-73.7387,40.73312,"MARTIN VAN BUREN HIGH SCHOOL",2005,3517,"26Q435",1
"4791",11427,-73.7387,40.73312,"MARTIN VAN BUREN HIGH SCHOOL",2006,3425,"26Q435",1
"4792",11427,-73.7387,40.73312,"MARTIN VAN BUREN HIGH SCHOOL",2007,3285,"26Q435",1
"4793",11427,-73.7387,40.73312,"MARTIN VAN BUREN HIGH SCHOOL",2008,3157,"26Q435",1
"4794",11427,-73.7387,40.73312,"MARTIN VAN BUREN HIGH SCHOOL",2009,2950,"26Q435",1
"4795",11427,-73.7387,40.73312,"MARTIN VAN BUREN HIGH SCHOOL",2010,2809,"26Q435",1
"4796",11427,-73.7387,40.73312,"MARTIN VAN BUREN HIGH SCHOOL",2011,2542,"26Q435",1
"4797",11427,-73.7387,40.73312,"MARTIN VAN BUREN HIGH SCHOOL",2012,2390,"26Q435",1
"4798",11375,-73.8456,40.7295,"MASPETH HIGH SCHOOL",1996,NA,"",0
"4799",11375,-73.8456,40.7295,"MASPETH HIGH SCHOOL",1997,NA,"",0
"4800",11375,-73.8456,40.7295,"MASPETH HIGH SCHOOL",1998,NA,"",0
"4801",11375,-73.8456,40.7295,"MASPETH HIGH SCHOOL",1999,NA,"",0
"4802",11375,-73.8456,40.7295,"MASPETH HIGH SCHOOL",2000,NA,"",0
"4803",11375,-73.8456,40.7295,"MASPETH HIGH SCHOOL",2001,NA,"",0
"4804",11375,-73.8456,40.7295,"MASPETH HIGH SCHOOL",2002,NA,"",0
"4805",11375,-73.8456,40.7295,"MASPETH HIGH SCHOOL",2003,NA,"",0
"4806",11375,-73.8456,40.7295,"MASPETH HIGH SCHOOL",2004,NA,"",0
"4807",11375,-73.8456,40.7295,"MASPETH HIGH SCHOOL",2005,NA,"",0
"4808",11375,-73.8456,40.7295,"MASPETH HIGH SCHOOL",2006,NA,"",0
"4809",11375,-73.8456,40.7295,"MASPETH HIGH SCHOOL",2007,NA,"",0
"4810",11375,-73.8456,40.7295,"MASPETH HIGH SCHOOL",2008,NA,"",0
